domain,key,context,locale,source_text,expected_text,human_reviewed,allow_source_match,text
mcp,tokens.expiry_never,,it-IT,"No expiry","No expiry",0,1,"No expiry"
mcp,tokens.name,,it-IT,Name,Name,0,1,Name
mcp,tokens.name_placeholder,,it-IT,"Claude Desktop - local","Claude Desktop - local",0,1,"Claude Desktop - local"
mcp,tokens.never,,it-IT,Never,Mai,0,0,Mai
mcp,tokens.revoke,,it-IT,Revoke,Revoke,0,1,Revoke
mcp,tokens.revoke_confirm,,it-IT,"Revoke this MCP token?","Revocare questo token MCP?",0,0,"Revocare questo token MCP?"
mcp,tokens.security_note,,it-IT,"MCP clients using one of these tokens run as your Radaptor user and have the same permissions you have. Keep tokens secret and revoke any token you no longer use.","I client MCP che usano uno di questi token vengono eseguiti come il tuo utente Radaptor e hanno gli stessi permessi. Mantieni segreti i token e revoca quelli che non usi più.",0,0,"I client MCP che usano uno di questi token vengono eseguiti come il tuo utente Radaptor e hanno gli stessi permessi. Mantieni segreti i token e revoca quelli che non usi più."
mcp,tokens.status.active,,it-IT,Active,Active,0,1,Active
mcp,tokens.status.expired,,it-IT,Expired,Expired,0,1,Expired
mcp,tokens.status.revoked,,it-IT,Revoked,Revoked,0,1,Revoked
mcp,tokens.title,,it-IT,"MCP tokens","Token MCP",0,0,"Token MCP"
record_action,datasheet,,it-IT,Datasheet,"Scheda dati",0,0,"Scheda dati"
record_action,versions,,it-IT,Versions,Versioni,0,0,Versioni
record_meta,created_by,,it-IT,"Created by","Creato da",0,0,"Creato da"
record_meta,last_modified,,it-IT,"Last modified","Ultima modifica",0,0,"Ultima modifica"
resource,new_folder,,it-IT,"New folder","Nuova cartella",0,0,"Nuova cartella"
resource,new_webpage,,it-IT,"New webpage","Nuova pagina web",0,0,"Nuova pagina web"
resource,properties,,it-IT,Properties,Proprietà,0,0,Proprietà
resource,security,,it-IT,Security,Sicurezza,0,0,Sicurezza
resource,upload_file,,it-IT,"Upload file...","Carica file...",0,0,"Carica file..."
response_error,access_denied,,it-IT,"Access denied","Accesso negato",0,0,"Accesso negato"
response_error,access_restricted,,it-IT,"Access restricted","Accesso limitato",0,0,"Accesso limitato"
response_error,forbidden.message,,it-IT,"You do not have permission to access this resource.","Non hai il permesso di accedere a questa risorsa.",0,0,"Non hai il permesso di accedere a questa risorsa."
response_error,forbidden.title,,it-IT,Forbidden,Vietato,0,0,Vietato
response_error,internal.contact_support,,it-IT,"If the problem persists, please contact our support team.","Se il problema persiste, contatta il nostro team di supporto.",0,0,"Se il problema persiste, contatta il nostro team di supporto."
response_error,internal.go_back_previous_page,,it-IT,"Go back to the previous page using your browser's back button","Torna alla pagina precedente usando il pulsante indietro del browser",0,0,"Torna alla pagina precedente usando il pulsante indietro del browser"
response_error,internal.intro,,it-IT,"We apologize for the inconvenience. Our team has been notified and we are working to fix this issue.","Ci scusiamo per il disagio. Il nostro team è stato informato e stiamo lavorando per risolvere il problema.",0,0,"Ci scusiamo per il disagio. Il nostro team è stato informato e stiamo lavorando per risolvere il problema."
response_error,internal.reference_label,,it-IT,Reference,Riferimento,0,0,Riferimento
response_error,internal.refresh_page,,it-IT,"Refresh this page","Aggiorna questa pagina",0,0,"Aggiorna questa pagina"
response_error,internal.title,,it-IT,"Oops! Something went wrong on our end.","Ops! Qualcosa è andato storto da parte nostra.",0,0,"Ops! Qualcosa è andato storto da parte nostra."
response_error,internal.try_actions,,it-IT,"You can try to:","Puoi provare a:",0,0,"Puoi provare a:"
response_error,internal.try_again_in_a_few_minutes,,it-IT,"Try again in a few minutes","Riprova tra qualche minuto",0,0,"Riprova tra qualche minuto"
runtime_diagnostics,card.database,,it-IT,Database,Database,0,1,Database
runtime_diagnostics,card.email,,it-IT,"Email safety","Email safety",0,1,"Email safety"
runtime_diagnostics,card.environment,,it-IT,Environment,Environment,0,1,Environment
runtime_diagnostics,card.mcp,,it-IT,MCP,MCP,0,1,MCP
runtime_diagnostics,card.packages,,it-IT,Packages,Packages,0,1,Packages
runtime_diagnostics,card.redis,,it-IT,Redis,Redis,0,1,Redis
runtime_diagnostics,card.warnings,,it-IT,Warnings,Warnings,0,1,Warnings
runtime_diagnostics,no,,it-IT,no,no,0,1,no
runtime_diagnostics,none,,it-IT,None,None,0,1,None
runtime_diagnostics,safe_to_test,,it-IT,"Safe to test","Safe to test",0,1,"Safe to test"
runtime_diagnostics,subtitle,,it-IT,"Effective runtime state with secrets redacted.","Stato runtime effettivo con i segreti oscurati.",0,0,"Stato runtime effettivo con i segreti oscurati."
runtime_diagnostics,title,,it-IT,"Runtime diagnostics","Diagnostica runtime",0,0,"Diagnostica runtime"
runtime_diagnostics,yes,,it-IT,yes,yes,0,1,yes
selection,delete_invalid_entry_confirm,,it-IT,"Are you sure you want to delete this invalid entry?","Sei sicuro di voler eliminare questa voce non valida?",0,0,"Sei sicuro di voler eliminare questa voce non valida?"
selection,delete_selected,,it-IT,"Delete selected","Elimina selezionati",0,0,"Elimina selezionati"
selection,delete_selected_confirm,,it-IT,"Are you sure you want to delete all selected items?","Sei sicuro di voler eliminare tutti gli elementi selezionati?",0,0,"Sei sicuro di voler eliminare tutti gli elementi selezionati?"
selection,group,,it-IT,"Group selection","Selezione gruppo",0,0,"Selezione gruppo"
selection,invalid_entry,,it-IT,"Invalid entry","Voce non valida",0,0,"Voce non valida"
selection,multiple,,it-IT,"Multiple selection","Selezione multipla",0,0,"Selezione multipla"
selection,selected_items,,it-IT,"Selected items","Elementi selezionati",0,0,"Elementi selezionati"
social,disqus.comments_link,,it-IT,"Disqus comments","Commenti Disqus",0,0,"Commenti Disqus"
social,disqus.enable_javascript,,it-IT,"JavaScript must be enabled to display","JavaScript deve essere abilitato per la visualizzazione",0,0,"JavaScript deve essere abilitato per la visualizzazione"
social,disqus.powered_by,,it-IT,"comments powered by","commenti forniti da",0,0,"commenti forniti da"
system_message,default_header,,it-IT,"System message","Messaggio di sistema",0,0,"Messaggio di sistema"
theme,error.description,,it-IT,"Fallback error theme","Tema errore alternativo",0,0,"Tema errore alternativo"
theme,error.name,,it-IT,Error,Errore,0,0,Errore
theme,radaptor_portal_admin.description,,it-IT,"Bootstrap 5 admin theme with portal neon/glass styling","Tema admin Bootstrap 5 con stile neon/vetro del portale",0,0,"Tema admin Bootstrap 5 con stile neon/vetro del portale"
theme,radaptor_portal_admin.name,,it-IT,RadaptorPortalAdmin,RadaptorPortalAdmin,0,1,RadaptorPortalAdmin
theme,so_admin.description,,it-IT,"SO-like admin theme","Tema admin in stile SO",0,0,"Tema admin in stile SO"
theme,so_admin.name,,it-IT,SO-Admin,SO-Admin,0,1,SO-Admin
widget,admin_menu.description,,it-IT,"Manage the admin menu tree","Gestisci l'albero menu admin",0,0,"Gestisci l'albero menu admin"
widget,admin_menu.name,,it-IT,"Admin menu administration","Amministrazione menu admin",0,0,"Amministrazione menu admin"
widget,blog.description,,it-IT,Blog,Blog,0,1,Blog
widget,blog.name,,it-IT,Blog,Blog,0,1,Blog
widget,blog_list.description,,it-IT,"Blog list","Elenco blog",0,0,"Elenco blog"
widget,blog_list.name,,it-IT,"Blog list","Elenco blog",0,0,"Elenco blog"
widget,cli_runner.description,,it-IT,"Run CLI commands from the admin panel.","Esegui comandi CLI dal pannello di amministrazione.",0,0,"Esegui comandi CLI dal pannello di amministrazione."
widget,cli_runner.name,,it-IT,"CLI Runner","Esecutore CLI",0,0,"Esecutore CLI"
widget,file_upload.description,,it-IT,"File upload","Caricamento file",0,0,"Caricamento file"
widget,file_upload.name,,it-IT,"File upload","Caricamento file",0,0,"Caricamento file"
widget,form.description,,it-IT,"Displays a configured form","Visualizza un modulo configurato",0,0,"Visualizza un modulo configurato"
widget,form.name,,it-IT,Form,Modulo,0,0,Modulo
widget,group_beginning.description,,it-IT,"Separately managed content unit that can contain jointly styled elements.","Unità di contenuto gestita separatamente che può contenere elementi con stile comune.",0,0,"Unità di contenuto gestita separatamente che può contenere elementi con stile comune."
widget,group_beginning.name,,it-IT,"Content block","Blocco contenuto",0,0,"Blocco contenuto"
widget,group_end.description,,it-IT,"End of a separately managed content unit.","Fine di un'unità di contenuto gestita separatamente.",0,0,"Fine di un'unità di contenuto gestita separatamente."
widget,group_end.name,,it-IT,"End of content block","Fine blocco contenuto",0,0,"Fine blocco contenuto"
widget,import_export.description,,it-IT,"Central CSV import and export tools","Strumenti centrali di importazione ed esportazione CSV",0,0,"Strumenti centrali di importazione ed esportazione CSV"
widget,import_export.name,,it-IT,"Import / Export","Importa / Esporta",0,0,"Importa / Esporta"
widget,js_tree.description,,it-IT,"Displays and manages a hierarchical tree of admin resources","Visualizza e gestisce un albero gerarchico di risorse admin",0,0,"Visualizza e gestisce un albero gerarchico di risorse admin"
widget,js_tree.name,,it-IT,"Tree browser","Browser albero",0,0,"Browser albero"
widget,js_tree.settings,,it-IT,"Tree settings","Impostazioni albero",0,0,"Impostazioni albero"
widget,main_menu.description,,it-IT,"Manage the main menu tree","Gestisci l'albero menu principale",0,0,"Gestisci l'albero menu principale"
widget,main_menu.name,,it-IT,"Main menu administration","Amministrazione menu principale",0,0,"Amministrazione menu principale"
widget,phpinfo_frame.description,,it-IT,"Show PHP runtime information inside the admin layout.","Mostra le informazioni del runtime PHP nel layout di amministrazione.",0,0,"Mostra le informazioni del runtime PHP nel layout di amministrazione."
widget,phpinfo_frame.name,,it-IT,"PHPinfo frame","Riquadro PHPinfo",0,0,"Riquadro PHPinfo"
widget,phpinfo_frame.open_raw,,it-IT,"Open raw","Apri vista grezza",0,0,"Apri vista grezza"
widget,phpinfo_frame.title,,it-IT,PHPinfo,PHPinfo,0,1,PHPinfo
widget,plain_html.description,,it-IT,"HTML code (embed)","Codice HTML (incorporato)",0,0,"Codice HTML (incorporato)"
widget,plain_html.name,,it-IT,"HTML code (embed)","Codice HTML (incorporato)",0,0,"Codice HTML (incorporato)"
widget,resource_acl_selector.description,,it-IT,"Configure resource access permissions","Configura permessi di accesso alle risorse",0,0,"Configura permessi di accesso alle risorse"
widget,resource_acl_selector.name,,it-IT,"Resource access settings","Impostazioni accesso risorsa",0,0,"Impostazioni accesso risorsa"
widget,resource_tree.description,,it-IT,"Manage webpages, web folders, and uploaded files here.","Gestisci qui le pagine web, le cartelle web e i file caricati.",0,0,"Gestisci qui le pagine web, le cartelle web e i file caricati."
widget,resource_tree.name,,it-IT,"Webpage structure","Struttura pagina web",0,0,"Struttura pagina web"
widget,rich_text.description,,it-IT,"Freely editable text with images","Testo liberamente modificabile con immagini",0,0,"Testo liberamente modificabile con immagini"
widget,rich_text.name,,it-IT,"Editable text","Testo modificabile",0,0,"Testo modificabile"
widget,role_list.description,,it-IT,"Displays the role tree","Visualizza l'albero dei ruoli",0,0,"Visualizza l'albero dei ruoli"
widget,role_list.name,,it-IT,"Role list","Elenco ruoli",0,0,"Elenco ruoli"
widget,role_selector.description,,it-IT,"Role selector","Selettore ruolo",0,0,"Selettore ruolo"
widget,role_selector.name,,it-IT,"Role selector","Selettore ruolo",0,0,"Selettore ruolo"
widget,tag_list.description,,it-IT,"Tag list","Elenco etichette",0,0,"Elenco etichette"
widget,tag_list.name,,it-IT,"Tag list","Elenco etichette",0,0,"Elenco etichette"
widget,template_engine_demo_blade.description,,it-IT,"Demonstrates rendering a Blade template inside Radaptor.","Dimostra il rendering di un template Blade in Radaptor.",0,0,"Dimostra il rendering di un template Blade in Radaptor."
widget,template_engine_demo_blade.name,,it-IT,"Blade template engine demo","Demo motore template Blade",0,0,"Demo motore template Blade"
widget,template_engine_demo_php.description,,it-IT,"Demonstrates rendering a native PHP template inside Radaptor.","Dimostra il rendering di un template PHP nativo in Radaptor.",0,0,"Dimostra il rendering di un template PHP nativo in Radaptor."
widget,template_engine_demo_php.name,,it-IT,"PHP template engine demo","Demo motore template PHP",0,0,"Demo motore template PHP"
widget,template_engine_demo_twig.description,,it-IT,"Demonstrates rendering a Twig template inside Radaptor.","Dimostra il rendering di un template Twig in Radaptor.",0,0,"Dimostra il rendering di un template Twig in Radaptor."
widget,template_engine_demo_twig.name,,it-IT,"Twig template engine demo","Demo motore template Twig",0,0,"Demo motore template Twig"
widget,user_description.description,,it-IT,"Displays the details of a user","Visualizza i dettagli di un utente",0,0,"Visualizza i dettagli di un utente"
widget,user_description.name,,it-IT,"User details","Dettagli utente",0,0,"Dettagli utente"
widget,user_list.description,,it-IT,"User list","Elenco utenti",0,0,"Elenco utenti"
widget,user_list.name,,it-IT,"User list","Elenco utenti",0,0,"Elenco utenti"
widget,usergroup_list.description,,it-IT,"Displays the user group tree","Visualizza l'albero dei gruppi utenti",0,0,"Visualizza l'albero dei gruppi utenti"
widget,usergroup_list.name,,it-IT,"User group list","Elenco gruppi utenti",0,0,"Elenco gruppi utenti"
widget,usergroup_selector.description,,it-IT,"Select user groups for a user","Seleziona gruppi utenti per un utente",0,0,"Seleziona gruppi utenti per un utente"
widget,usergroup_selector.name,,it-IT,"User group selector","Selettore gruppo utenti",0,0,"Selettore gruppo utenti"
widget,widget_error.description,,it-IT,"Invalid widget","Widget non valido",0,0,"Widget non valido"
widget,widget_error.invalid_type,,it-IT,"Non-existent content type: {type}","Tipo di contenuto inesistente: {type}",0,0,"Tipo di contenuto inesistente: {type}"
widget,widget_error.name,,it-IT,"Invalid widget","Widget non valido",0,0,"Widget non valido"
widget,widget_preview.description,,it-IT,"Preview any widget with mock data. URL params: widget (required), theme (optional)","Anteprima di qualsiasi widget con dati mock. Parametri URL: widget (obbligatorio), theme (opzionale)",0,0,"Anteprima di qualsiasi widget con dati mock. Parametri URL: widget (obbligatorio), theme (opzionale)"
widget,widget_preview.name,,it-IT,"Widget preview","Anteprima widget",0,0,"Anteprima widget"
workbench,tm_apply,,it-IT,Apply,Applica,0,0,Applica
workbench,tm_no_results,,it-IT,"No suggestions","Nessun suggerimento",0,0,"Nessun suggerimento"
workbench,tm_uses,,it-IT,uses,usa,0,0,usa
admin,menu.mailpit,,it-IT,Mailpit,Mailpit,0,1,Mailpit
admin,email_outbox.recipients_delivery_counts,,it-IT,"({sent} sent / {failed} failed)","({sent} inviate / {failed} non riuscite)",0,0,"({sent} inviate / {failed} non riuscite)"
admin,email_outbox.col.job,,it-IT,Job,Job,0,1,Job
admin,email_outbox.col.dead_lettered,,it-IT,"Dead lettered","Spostato in dead letter",0,0,"Spostato in dead letter"
admin,email_outbox.pagination.previous,,it-IT,Previous,Precedente,0,0,Precedente
admin,email_outbox.pagination.next,,it-IT,Next,Successivo,0,0,Successivo
runtime_diagnostics,card.package_roots,,it-IT,"Package roots","Radici dei pacchetti",0,0,"Radici dei pacchetti"
runtime_diagnostics,field.environment,,it-IT,Environment,Ambiente,0,0,Ambiente
runtime_diagnostics,field.application,,it-IT,Application,Applicazione,0,0,Applicazione
runtime_diagnostics,field.domain_context,,it-IT,"Domain context","Contesto dominio",0,0,"Contesto dominio"
runtime_diagnostics,field.runtime,,it-IT,Runtime,Runtime,0,1,Runtime
runtime_diagnostics,field.smtp_host,,it-IT,"SMTP host","Host SMTP",0,0,"Host SMTP"
runtime_diagnostics,field.smtp_port,,it-IT,"SMTP port","Porta SMTP",0,0,"Porta SMTP"
runtime_diagnostics,field.using_catcher,,it-IT,"Using catcher","Catcher in uso",0,0,"Catcher in uso"
runtime_diagnostics,field.catcher_host,,it-IT,"Catcher host","Host catcher",0,0,"Host catcher"
runtime_diagnostics,field.catcher_smtp_port,,it-IT,"Catcher SMTP port","Porta SMTP catcher",0,0,"Porta SMTP catcher"
runtime_diagnostics,field.mailpit_ui_url,,it-IT,"Mailpit UI URL","URL UI Mailpit",0,0,"URL UI Mailpit"
runtime_diagnostics,field.driver,,it-IT,Driver,Driver,0,1,Driver
runtime_diagnostics,field.host,,it-IT,Host,Host,0,1,Host
runtime_diagnostics,field.port,,it-IT,Port,Porta,0,0,Porta
runtime_diagnostics,field.database,,it-IT,Database,Database,0,1,Database
runtime_diagnostics,field.username,,it-IT,Username,"Nome utente",0,0,"Nome utente"
runtime_diagnostics,field.password,,it-IT,Password,Password,0,1,Password
runtime_diagnostics,field.dsn,,it-IT,DSN,DSN,0,1,DSN
runtime_diagnostics,field.session,,it-IT,Session,Sessione,0,0,Sessione
runtime_diagnostics,field.cache,,it-IT,Cache,Cache,0,1,Cache
runtime_diagnostics,field.test,,it-IT,Test,Test,0,1,Test
runtime_diagnostics,field.public_url,,it-IT,"Public URL","URL pubblica",0,0,"URL pubblica"
runtime_diagnostics,field.allowed_origins,,it-IT,"Allowed origins","Origin consentite",0,0,"Origin consentite"
runtime_diagnostics,field.enabled_hint,,it-IT,"Enabled hint","Indicazione di attivazione",0,0,"Indicazione di attivazione"
runtime_diagnostics,field.mode,,it-IT,Mode,Modalità,0,0,Modalità
runtime_diagnostics,field.local_manifest,,it-IT,"Local manifest","Manifest locale",0,0,"Manifest locale"
runtime_diagnostics,field.local_lock,,it-IT,"Local lock","Lock locale",0,0,"Lock locale"
runtime_diagnostics,field.workspace_dev_mode,,it-IT,"Workspace dev mode","Modalità dev workspace",0,0,"Modalità dev workspace"
runtime_diagnostics,field.local_overrides_disabled,,it-IT,"Local overrides disabled","Override locali disattivati",0,0,"Override locali disattivati"
runtime_diagnostics,col.package,,it-IT,Package,Pacchetto,0,0,Pacchetto
runtime_diagnostics,col.source,,it-IT,Source,Sorgente,0,0,Sorgente
runtime_diagnostics,col.version,,it-IT,Version,Versione,0,0,Versione
runtime_diagnostics,col.active_path,,it-IT,"Active path","Percorso attivo",0,0,"Percorso attivo"
cms,template.missing,,it-IT,"Missing template:","Template mancante:",0,0,"Template mancante:"
cms,widget_preview.server_html_preview,,it-IT,"Server HTML preview","Anteprima HTML server",0,0,"Anteprima HTML server"
cms,widget_preview.subtree_json,,it-IT,"Widget subtree JSON","JSON sottoalbero widget",0,0,"JSON sottoalbero widget"
cms,widget_preview.subtree_json_description,,it-IT,"Extracted from the same SDUI JSON document available through Open JSON.","Estratto dallo stesso documento JSON SDUI disponibile tramite Apri JSON.",0,0,"Estratto dallo stesso documento JSON SDUI disponibile tramite Apri JSON."
cms,widget_preview.open_json,,it-IT,"Open JSON","Apri JSON",0,0,"Apri JSON"
cms,widget_preview.loading_json_preview,,it-IT,"Loading JSON preview...","Caricamento anteprima JSON...",0,0,"Caricamento anteprima JSON..."
cms,widget_preview.sdui_subtree_help,,it-IT,"Showing the widget subtree extracted from the full SDUI JSON document.","Mostra il sottoalbero del widget estratto dal documento JSON SDUI completo.",0,0,"Mostra il sottoalbero del widget estratto dal documento JSON SDUI completo."
cms,widget_preview.template_scope_note,,it-IT,"This support check only looks at the resolved preview HTML template of the widget root node.","Questo controllo verifica solo il template HTML di anteprima risolto del nodo radice del widget.",0,0,"Questo controllo verifica solo il template HTML di anteprima risolto del nodo radice del widget."
social,disqus.brand,,it-IT,Disqus,Disqus,0,1,Disqus
layout,public_2row.brand,,it-IT,TeamSolution,TeamSolution,0,1,TeamSolution
theme,template_engine_demo.col.name,,it-IT,Name,Nome,0,0,Nome
theme,template_engine_demo.col.email,,it-IT,Email,Email,0,1,Email
theme,template_engine_demo.col.role,,it-IT,Role,Ruolo,0,0,Ruolo
theme,template_engine_demo.engine_title,,it-IT,"{engine} Template Engine","Motore template {engine}",0,0,"Motore template {engine}"
theme,template_engine_demo.source_title,,it-IT,"Template Source","Sorgente template",0,0,"Sorgente template"
theme,template_engine_demo.rendered_output_title,,it-IT,"Rendered Output","Output renderizzato",0,0,"Output renderizzato"
layout,admin_empty.sign_in_to_continue,,it-IT,"Sign in to continue.","Accedi per continuare.",0,0,"Accedi per continuare."
cms,resource.field.locale.label,,it-IT,"Content locale","Locale del contenuto",0,0,"Locale del contenuto"
cms,resource.field.locale.explanation,,it-IT,"Select a fixed locale for this resource, or leave it dynamic/inherited.","Seleziona una locale fissa per questa risorsa oppure lasciala dinamica/ereditata.",0,0,"Seleziona una locale fissa per questa risorsa oppure lasciala dinamica/ereditata."
cms,resource.field.locale.dynamic,,it-IT,"Dynamic / inherit","Dinamico / ereditato",0,0,"Dinamico / ereditato"
cms,richtext.field.locale.label,,it-IT,"Content locale","Locale del contenuto",0,0,"Locale del contenuto"
cms,richtext.field.locale.explanation,,it-IT,"The locale this text content belongs to.","La locale a cui appartiene questo contenuto testuale.",0,0,"La locale a cui appartiene questo contenuto testuale."
cms,richtext.locale_mismatch,,it-IT,"The selected text content does not match the page locale.","Il contenuto testuale selezionato non corrisponde alla locale della pagina.",0,0,"Il contenuto testuale selezionato non corrisponde alla locale della pagina."
widget,locale_admin.name,,it-IT,"Locale administration","Locale administration",0,1,"Locale administration"
widget,locale_admin.description,,it-IT,"Manage enabled application locales.","Manage enabled application locales.",0,1,"Manage enabled application locales."
locale_admin,title,,it-IT,Locales,Locales,0,1,Locales
locale_admin,subtitle,,it-IT,"Enable or disable locales offered for new admin content. Existing content is not deleted.","Enable or disable locales offered for new admin content. Existing content is not deleted.",0,1,"Enable or disable locales offered for new admin content. Existing content is not deleted."
locale_admin,add_title,,it-IT,"Add locale","Add locale",0,1,"Add locale"
locale_admin,field.locale,,it-IT,Locale,Locale,0,1,Locale
locale_admin,placeholder.locale,,it-IT,en-US,en-US,0,1,en-US
locale_admin,action.add_enabled,,it-IT,"Add enabled","Add enabled",0,1,"Add enabled"
locale_admin,action.enable,,it-IT,Enable,Enable,0,1,Enable
locale_admin,action.disable,,it-IT,Disable,Disable,0,1,Disable
locale_admin,col.locale,,it-IT,Locale,Locale,0,1,Locale
locale_admin,col.label,,it-IT,Label,Label,0,1,Label
locale_admin,col.native_label,,it-IT,"Native label","Native label",0,1,"Native label"
locale_admin,col.status,,it-IT,Status,Status,0,1,Status
locale_admin,col.home,,it-IT,"Home resources","Home resources",0,1,"Home resources"
locale_admin,col.usage,,it-IT,Usage,Usage,0,1,Usage
locale_admin,col.actions,,it-IT,Actions,Actions,0,1,Actions
locale_admin,status.enabled,,it-IT,Enabled,Enabled,0,1,Enabled
locale_admin,status.disabled,,it-IT,Disabled,Disabled,0,1,Disabled
locale_admin,status.default,,it-IT,Default,Default,0,1,Default
locale_admin,home_count,,it-IT,"{count} home target(s)","{count} home target(s)",0,1,"{count} home target(s)"
locale_admin,usage.none,,it-IT,"No usage","No usage",0,1,"No usage"
locale_admin,message.enabled,,it-IT,"Locale {locale} enabled.","Locale {locale} enabled.",0,1,"Locale {locale} enabled."
locale_admin,message.disabled,,it-IT,"Locale {locale} disabled.","Locale {locale} disabled.",0,1,"Locale {locale} disabled."
locale_admin,message.error,,it-IT,"Locale {locale} could not be updated.","Locale {locale} could not be updated.",0,1,"Locale {locale} could not be updated."
locale_admin,message.invalid_locale,,it-IT,"Invalid locale.","Invalid locale.",0,1,"Invalid locale."
locale_admin,message.service_unavailable,,it-IT,"Locale administration is unavailable until the locale infrastructure is installed.","L'amministrazione delle locale non è disponibile finché l'infrastruttura delle locale non è installata.",0,0,"L'amministrazione delle locale non è disponibile finché l'infrastruttura delle locale non è installata."
admin,i18n.col.allow_source_match,,it-IT,"Source match","Source match",0,1,"Source match"
admin,i18n.allow_source_match.help,,it-IT,"Allow only when the translation intentionally matches the source text.","Allow only when the translation intentionally matches the source text.",0,1,"Allow only when the translation intentionally matches the source text."
